1: Cell Index,2: Num Nuclei,1: Cell Length,2: Nuc Area,1: Cell Area,2/2: Mean Nuc Int,1: Cell Width,2: Whole Cell Int,2: Background Int,2/2: BkgdSubt Nuc Int,2: BkgdSubt WC Int
94,1,11.332363309458,3.38490715921592,27.3901160944717,423.87074829932,3.14894875872755,293.511559478773,245,178.87074829932,48.5115594787726
95,1,9.42371505846682,3.75333242824622,22.6811806246781,386.668711656442,3.19287361730078,301.58883248731,245,141.668711656442,56.5888324873096
96,2,13.5978063342764,10.5001201673637,33.607292509358,0,3.27097844043075,314.982185680027,245,-245,69.9821856800274
97,1,10.9011343074698,3.18918123504357,25.9624681769792,391.541516245487,3.16705966826296,269.382261640798,245,146.541516245487,24.3822616407982
98,2,13.7158288142622,2.93588886258524,33.7684785645588,492.250980392157,3.23891135899954,335.71939993181,245,247.250980392157,90.7193999318104
99,1,8.96839412241276,7.41455853923487,21.8637370590171,0,3.25725926620936,354.705107951553,245,-245,109.705107951553
100,1,11.4672628372689,3.8339254558466,26.9180712185266,367.366366366366,3.10806392095192,269.5,245,122.366366366366,24.5
101,1,8.51991503429294,3.4655001868163,21.4032054727292,404.87707641196,3.34458133092319,295.13878429263,245,159.87707641196,50.1387842926304
102,2,13.0234437950024,2.48687056595455,29.7963936328258,396.787037037037,3.0309875674801,298.941267387944,245,151.787037037037,53.9412673879444
103,1,10.315965778904,3.8339254558466,25.9624681769792,369.87987987988,3.29494166676553,289.255875831486,245,124.87987987988,44.2558758314856
104,1,10.8266821086488,3.68425269030304,28.1730197911611,464.065625,3.36859435533229,297.467102574581,245,219.065625,52.4671025745811
105,1,11.519270738724,3.86846532481819,28.6565779567633,549.839285714286,3.26903221534525,337.349939734833,245,304.839285714286,92.3499397348332
106,1,9.29631345205599,6.22868970454358,22.5315078591345,0,3.21157923539635,297.009708737864,245,-245,52.0097087378641
107,1,12.4812009801006,3.93754506276137,32.1681313022084,457.377192982456,3.40118286992617,277.220830350752,245,212.377192982456,32.2208303507516
108,1,10.5729841431836,4.00662480070456,25.3292372458334,333.045977011494,3.22216081687637,267.864090909091,245,88.0459770114942,22.8640909090909
109,1,12.717875829999,4.09873111796213,33.1237343437558,537.179775280899,3.38540992460248,317.979840111227,245,292.179775280899,72.979840111227
110,1,10.5827572720549,3.26977426264395,24.4772538112008,444.084507042254,3.09015959211912,303.239416745061,245,199.084507042254,58.2394167450611
111,1,14.5022133669852,4.70893546979357,35.2882327993088,361.867970660147,3.21204663306947,277.863295269168,245,116.867970660147,32.863295269168
112,1,10.9320521273595,4.05267795933334,28.0578868945891,482.289772727273,3.39200715174068,308.021748050882,245,237.289772727273,63.0217480508823
113,1,10.8284589277073,3.76484571790342,28.7717108533353,479.119266055046,3.48076730721674,288.632653061225,245,234.119266055046,43.6326530612245
114,1,9.29722720276816,7.54120472546404,23.4640843213675,0,3.37776627637686,335.674681059863,245,-245,90.6746810598626
115,1,10.2199358007198,3.61517295235986,26.296353577038,341.168789808917,3.34159845397467,258.258318739054,245,96.1687898089172,13.2583187390543
116,1,9.6708038386177,3.62668624201706,24.5233069698296,360.984126984127,3.36229542416015,268.816901408451,245,115.984126984127,23.8169014084507
117,1,10.0068579312644,4.2368905938485,28.3111792670474,369.817934782609,3.72803598243662,275.968279788532,245,124.817934782609,30.9682797885319
118,1,13.9421239969247,4.27143046282009,34.9888872682217,404.660377358491,3.28169690707885,288.634090161237,245,159.660377358491,43.6340901612372
119,1,11.8611328865495,20.7699745415834,34.1023639646175,0,3.80957878357796,288.086090479406,245,-245,43.0860904794058
120,1,11.6514745809513,3.54609321441668,29.4625082327671,635.86038961039,3.32580046446495,367.007424775303,245,390.86038961039,122.007424775303
121,1,7.55245064098591,12.100467429714,19.7337784724357,0,3.43456554389665,268.465577596266,245,-245,23.465577596266
122,1,8.42236241068327,14.4606918094394,21.0232669140417,0,3.24706966510947,274.146221248631,245,-245,29.1462212486309
123,1,9.96983835736024,3.92603177310418,25.4904233010342,370.700879765396,3.37393339593353,270.90243902439,245,125.700879765396,25.9024390243902
124,1,9.56744013090164,13.3323894230341,25.2141043492614,0,3.51783843799618,321.959360730594,245,-245,76.9593607305936
125,1,11.9939512492168,3.4655001868163,31.1089086537463,413.93023255814,3.38918816458516,275.311621021466,245,168.93023255814,30.3116210214656
126,1,9.57076329210854,3.31582742127274,23.7979697214262,416.753472222222,3.27506181702767,284.002418964683,245,171.753472222222,39.0024189646831
127,1,9.37699253921884,13.6432482437784,22.0018965349035,0,3.08321113107371,253.022501308216,245,-245,8.0225013082156
128,1,13.4605073701847,4.2253773041913,32.6056363091819,507.25340599455,3.1535772222125,343.375706214689,245,262.25340599455,98.3757062146893
129,1,13.240381988862,3.86846532481819,34.3786829163902,422.208333333333,3.42960605743426,280.565639651708,245,177.208333333333,35.565639651708
130,1,10.1756107329074,3.29280084195834,23.9246159076554,382.632867132867,3.14100214359357,283.982194417709,245,137.632867132867,38.9821944177093
131,1,15.2689077820857,22.6696673350209,40.1813809036175,0,3.45819695365136,278.369340974212,245,-245,33.369340974212
132,1,8.71700672353031,4.83558165602274,23.9476424869698,0,3.60215243232249,274.051923076923,245,-245,29.0519230769231
133,1,8.93568839153894,5.3882195595682,22.0134098245607,0,3.31408729946587,255.176255230126,245,-245,10.1762552301255
134,1,10.3836002818423,17.5462534375682,26.8489914805834,0,3.38934680747602,315.42667238422,245,-245,70.4266723842196
135,1,13.0595899914916,4.87012152499433,39.4215037862425,1286.60992907801,3.96286402871693,586.472838785047,245,1041.60992907801,341.472838785047
136,1,8.77794289028104,8.49680776701139,21.8982769279887,0,3.32811227169793,290.243953732913,245,-245,45.2439537329127
137,1,8.23795390675951,14.0922665404091,21.334125734786,0,3.44245278060902,273.552077711819,245,-245,28.5520777118187
138,1,12.7648482643526,20.2518765070095,34.8622410819925,0,3.55667092204031,280.271466314399,245,-245,35.2714663143989
139,2,15.0024825939116,2.77470280738448,39.3639373379565,522.165975103734,3.41635642962302,376.715121380521,245,277.165975103734,131.715121380521
140,1,9.39718897069872,2.64805662115531,23.4180311627387,315.617391304348,3.33019923567381,251.307276302852,245,70.6173913043478,6.30727630285153
141,1,8.84965529683385,3.74181913858903,21.2880725761573,379.221538461538,3.16558344399168,283.170903190914,245,134.221538461538,38.170903190914
142,1,12.347504694304,3.75333242824622,32.2717509091232,532.653374233129,3.41071827939407,314.490545843739,245,287.653374233129,69.4905458437389
143,1,10.6978420367282,3.78787229721781,25.2256176389186,425.474164133739,3.10254920670681,277.518484710178,245,180.474164133739,32.518484710178
144,1,6.98744066426049,13.3323894230341,17.7304660720834,0,3.39530932681829,264.172727272727,245,-245,19.1727272727273
